objectID,event_order,event_type,event_date,actor_or_institution,location,description,source_url,source_type,confidence_level,researcher,last_reviewed_date,description_es,description_en
met:322910,2,excavation,1926-1931,Leonard Woolley (expedicion conjunta British Museum / University Museum of Pennsylvania),"Ur (actual Tell al-Muqayyar), Irak","Excavadas en el 'Gran Pozo de la Muerte' del Cementerio Real de Ur, junto con joyeria de oro, lapislazuli y cornalina de otras 68 mujeres enterradas en la misma fosa.",https://www.metmuseum.org/essays/ur-the-royal-graves,museum_record,high,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,"Excavadas en el 'Gran Pozo de la Muerte' del Cementerio Real de Ur, junto con joyeria de oro, lapislazuli y cornalina de otras 68 mujeres enterradas en la misma fosa.","Excavated in the 'Great Death Pit' of the Royal Cemetery at Ur, alongside gold, lapis lazuli, and carnelian jewelry from 68 other women buried in the same pit."
met:322910,3,transfer,"1924-1934 (reparto formal, fecha exacta no documentada)",British Museum / Penn Museum / Museo de Irak,Ur / Bagdad / Londres / Filadelfia,Los hallazgos del cementerio real se dividieron entre las tres instituciones patrocinadoras/anfitrionas conforme a la ley de antiguedades iraqui de 1924; el Met no participo de este reparto oficial.,https://www.metmuseum.org/essays/ur-the-royal-graves,secondary_source,medium,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,Los hallazgos del cementerio real se dividieron entre las tres instituciones patrocinadoras/anfitrionas conforme a la ley de antiguedades iraqui de 1924; el Met no participo de este reparto oficial.,Finds from the royal cemetery were divided among the three sponsoring/host institutions under Iraq's 1924 antiquities law; the Met was not part of this official division.
met:322910,4,acquisition,1933,The Metropolitan Museum of Art (Dodge Fund),Nueva York,"Ingreso al Met en 1933, un ano antes de concluir las excavaciones (1934) -- probablemente via una transaccion posterior con una de las instituciones beneficiadas del reparto oficial (verosimilmente el Penn Museum), aunque el mecanismo exacto no esta confirmado por las fuentes consultadas.",https://www.metmuseum.org/art/collection/search/322910,museum_record,low,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,"Ingreso al Met en 1933, un ano antes de concluir las excavaciones (1934) -- probablemente via una transaccion posterior con una de las instituciones beneficiadas del reparto oficial (verosimilmente el Penn Museum), aunque el mecanismo exacto no esta confirmado por las fuentes consultadas.","Entered the Met in 1933, a year before the excavations concluded (1934) -- likely via a later transaction with one of the institutions granted a share in the official division (plausibly the Penn Museum), though the exact mechanism is not confirmed by the sources consulted."
met:316724,1,creation,siglos X-XVI,Cultura Muisca,Colombia (actual),Figura votiva de oro fundido en forma de serpiente ('tunjo').,https://www.metmuseum.org/art/collection/search/316724,museum_record,high,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,Figura votiva de oro fundido en forma de serpiente ('tunjo').,Cast gold votive figure in the shape of a serpent ('tunjo').
met:316724,2,transfer,sin fecha documentada,Mercado de antiguedades / guaqueria,Colombia,"Sin excavador ni sitio de hallazgo documentados, como la mayor parte del oro prehispanico colombiano en circulacion desde fines del siglo XIX, producto en buena parte del saqueo de tumbas ('guaqueria').",https://www.metmuseum.org/art/collection/search/316724,secondary_source,low,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,"Sin excavador ni sitio de hallazgo documentados, como la mayor parte del oro prehispanico colombiano en circulacion desde fines del siglo XIX, producto en buena parte del saqueo de tumbas ('guaqueria').","No excavator or findspot documented, like most pre-Hispanic Colombian gold in circulation from the late 19th century onward, largely the product of tomb looting ('guaqueria')."
met:316724,3,gift,1992,Jan Mitchell (coleccionista),Nueva York,Donada al Met como parte de la coleccion Jan Mitchell and Sons.,https://www.metmuseum.org/art/collection/search/316724,museum_record,high,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,Donada al Met como parte de la coleccion Jan Mitchell and Sons.,Donated to the Met as part of the Jan Mitchell and Sons collection.
bm:E_Am1928-0516-2,1,creation,sin fecha documentada,Cultura Quimbaya (?),Colombia (actual),Cascabel de oro con forma de ave rapaz.,https://www.britishmuseum.org/collection/object/E_Am1928-0516-2,museum_record,medium,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,Cascabel de oro con forma de ave rapaz.,Gold bell in the shape of a bird of prey.
bm:E_Am1928-0516-2,2,excavation,sin fecha documentada,Desconocido (posible guaqueria),'Santa Marta (Valle de Cauca)' segun el BM (?) -- discrepancia de toponimo no resuelta,"Sin excavador documentado; hallazgo probablemente producto de saqueo de tumbas ('guaqueria'), practica extendida en la region durante este periodo.",https://www.britishmuseum.org/collection/object/E_Am1928-0516-2,museum_record,low,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,"Sin excavador documentado; hallazgo probablemente producto de saqueo de tumbas ('guaqueria'), practica extendida en la region durante este periodo.","No excavator documented; the find was likely the product of tomb looting ('guaqueria'), a widespread practice in the region during this period."
bm:E_Am1928-0516-2,3,gift,1928,A. Naylor (donante),"Londres, Reino Unido",Donado al British Museum por A. Naylor.,https://www.britishmuseum.org/collection/object/E_Am1928-0516-2,museum_record,high,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,Donado al British Museum por A. Naylor.,Donated to the British Museum by A. Naylor.
bm:E_Af1923-1211-11-a-b,1,creation,sin fecha documentada,Cultura de Zimbabue,"Great Zimbabwe (?), Rodesia del Sur (actual Zimbabue)",Cuentas de oro de formas variadas.,https://www.britishmuseum.org/collection/object/E_Af1923-1211-11-a-b,museum_record,medium,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,Cuentas de oro de formas variadas.,Gold beads of various shapes.
bm:E_Af1923-1211-11-a-b,2,excavation,"sin fecha documentada, probablemente decadas de 1890-1900",Desconocido (contexto de saqueo minero colonial en la region),"Great Zimbabwe (?), Rodesia del Sur","Sin excavador documentado; el sitio sufrio saqueo intensivo de oro por parte de companias y particulares coloniales en este periodo (ver Rhodesia Ancient Ruins Limited), sin que se pueda vincular esta pieza puntual a un actor especifico.",https://www.britishmuseum.org/collection/object/E_Af1923-1211-11-a-b,secondary_source,low,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,"Sin excavador documentado; el sitio sufrio saqueo intensivo de oro por parte de companias y particulares coloniales en este periodo (ver Rhodesia Ancient Ruins Limited), sin que se pueda vincular esta pieza puntual a un actor especifico.","No excavator documented; the site suffered intensive gold looting by colonial companies and individuals during this period (see Rhodesia Ancient Ruins Limited), though this particular piece cannot be linked to a specific actor."
bm:E_Af1923-1211-11-a-b,3,gift,1923,Franklin White (donante),"Londres, Reino Unido",Donada al British Museum por Franklin White.,https://www.britishmuseum.org/collection/object/E_Af1923-1211-11-a-b,museum_record,high,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,Donada al British Museum por Franklin White.,Donated to the British Museum by Franklin White.
bm:C_1908-0110-4,1,creation,"Ano 2 de la revuelta, 67-68 d.C.",Gobierno rebelde judio (Primera Guerra Judeo-Romana),Jerusalen,"Siquel de plata acunado en Jerusalen con plata del tesoro del Templo, durante el segundo ano de la revuelta contra Roma.",https://www.britishmuseum.org/collection/object/C_1908-0110-4,museum_record,high,"Claude (fuentes: britishmuseum.org, busqueda web)",2026-08-22,"Siquel de plata acunado en Jerusalen con plata del tesoro del Templo, durante el segundo ano de la revuelta contra Roma.","Silver shekel minted in Jerusalem with silver from the Temple treasury, during the second year of the revolt against Rome."
bm:C_1908-0110-4,2,sale,1908,"Leo Hamburger (comerciante de monedas, Frankfurt)","Frankfurt, Alemania",Comprada por el Museo al comerciante de monedas Leo Hamburger; sin cadena de custodia documentada entre la acunacion en el siglo I y su aparicion en el mercado numismatico aleman.,https://www.britishmuseum.org/collection/object/C_1908-0110-4,museum_record,high,"Claude (fuentes: britishmuseum.org, busqueda web)",2026-08-22,Comprada por el Museo al comerciante de monedas Leo Hamburger; sin cadena de custodia documentada entre la acunacion en el siglo I y su aparicion en el mercado numismatico aleman.,Purchased by the Museum from coin dealer Leo Hamburger; no documented chain of custody between its 1st-century minting and its appearance on the German numismatic market.
bm:C_1908-0110-4,3,acquisition,1908,British Museum,"Londres, Reino Unido",Ingresa a la coleccion del departamento de Monedas y Medallas del British Museum.,https://www.britishmuseum.org/collection/object/C_1908-0110-4,museum_record,high,"Claude (fuentes: britishmuseum.org, busqueda web)",2026-08-22,Ingresa a la coleccion del departamento de Monedas y Medallas del British Museum.,Enters the collection of the British Museum's Department of Coins and Medals.
bm:W_As1967-02-1,1,creation,fines s. XIX - principios s. XX,Artesano/a rural desconocido/a,Palestina (historica),Chaqueta rural de piel de oveja (farwah/farweh).,https://www.britishmuseum.org/collection/object/W_As1967-02-1,museum_record,medium,"Claude (fuentes: britishmuseum.org, busqueda web)",2026-08-22,Chaqueta rural de piel de oveja (farwah/farweh).,Rural sheepskin jacket (farwah/farweh).
bm:W_As1967-02-1,2,transfer,sin fecha documentada,Jerusalem and the East Mission (mision anglicana),Palestina,Probablemente recolectada como pieza etnografica durante la actividad misionera anglicana en Palestina otomana o del Mandato britanico; ni el momento ni el mecanismo exacto de la recoleccion estan documentados en las fuentes consultadas.,https://www.britishmuseum.org/collection/object/W_As1967-02-1,secondary_source,low,"Claude (fuentes: britishmuseum.org, busqueda web)",2026-08-22,Probablemente recolectada como pieza etnografica durante la actividad misionera anglicana en Palestina otomana o del Mandato britanico; ni el momento ni el mecanismo exacto de la recoleccion estan documentados en las fuentes consultadas.,Likely collected as an ethnographic piece during Anglican missionary activity in Ottoman or Mandate-era Palestine; neither the exact moment nor mechanism of collection is documented in the sources consulted.
bm:W_As1967-02-1,3,gift,1967,Jerusalem and the East Mission,"Londres, Reino Unido","Donada al British Museum por la Jerusalem and the East Mission, casi dos decadas despues del fin del Mandato britanico sobre Palestina (1948).",https://www.britishmuseum.org/collection/object/W_As1967-02-1,museum_record,high,"Claude (fuentes: britishmuseum.org, busqueda web)",2026-08-22,"Donada al British Museum por la Jerusalem and the East Mission, casi dos decadas despues del fin del Mandato britanico sobre Palestina (1948).","Donated to the British Museum by the Jerusalem and the East Mission, nearly two decades after the end of the British Mandate for Palestine (1948)."
bm:E_Af1868-1001-4,1,creation,siglo XIX,Orfebre etiope desconocido,Etiopia,Collar de plata y oro con veinticuatro colgantes ameticos de filigrana.,https://www.britishmuseum.org/collection/object/E_Af1868-1001-4,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-22,Collar de plata y oro con veinticuatro colgantes ameticos de filigrana.,Silver and gold necklace with twenty-four filigree amuletic pendants.
bm:E_Af1868-1001-4,2,other,17/04/1868,Ejercito britanico,"Maqdala, Etiopia","La fortaleza de Maqdala, capital del emperador Tewodros II, es destruida por orden militar britanica al final de la expedicion contra el emperador.",https://www.britishmuseum.org/collection/object/E_Af1868-1001-4,secondary_source,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-22,"La fortaleza de Maqdala, capital del emperador Tewodros II, es destruida por orden militar britanica al final de la expedicion contra el emperador.","The fortress of Maqdala, capital of Emperor Tewodros II, is destroyed by British military order at the end of the expedition against the emperor."
bm:E_Af1868-1001-4,3,sale,20-21/04/1868,Comite de premios del Ejercito britanico,"Llanura de Delanta, cerca de Maqdala","Subasta militar de los objetos saqueados de Maqdala para generar dinero de premio para las tropas; Sir Richard Rivington Holmes, designado 'arqueologo' oficial de la expedicion por el Museo, compra alli esta pieza junto con cerca de 350 manuscritos y otros objetos.",https://www.britishmuseum.org/collection/object/E_Af1868-1001-4,secondary_source,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-22,"Subasta militar de los objetos saqueados de Maqdala para generar dinero de premio para las tropas; Sir Richard Rivington Holmes, designado 'arqueologo' oficial de la expedicion por el Museo, compra alli esta pieza junto con cerca de 350 manuscritos y otros objetos.","Military auction of objects looted from Maqdala to generate prize money for the troops; Sir Richard Rivington Holmes, appointed the expedition's official 'archaeologist' by the Museum, buys this piece there along with around 350 manuscripts and other objects."
bm:E_Af1868-1001-4,4,acquisition,1868,British Museum,"Londres, Reino Unido",Ingresa a la coleccion del Museo.,https://www.britishmuseum.org/collection/object/E_Af1868-1001-4,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-22,Ingresa a la coleccion del Museo.,Enters the Museum's collection.
